ICOADS-302-M3WVC4-AT|ICOADS-302-M3WVC4|0|2016-04-12 14:00:00|2|8|-34.60|-8.50|0|null|0|null|85|null|300.25|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|27.1|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3X2FY-AT|ICOADS-302-M3X2FY|0|2016-04-12 15:00:00|2|8|-34.50|-8.30|0|null|0|null|85|null|300.95|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|27.8|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3X9O3-AT|ICOADS-302-M3X9O3|0|2016-04-12 16:00:00|2|8|-34.40|-8.20|0|null|0|null|85|null|301.05|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|27.9|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3XGVN-AT|ICOADS-302-M3XGVN|0|2016-04-12 17:00:00|2|8|-34.40|-8.00|0|null|0|null|85|null|301.35|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|28.2|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3XO89-AT|ICOADS-302-M3XO89|0|2016-04-12 18:00:00|2|8|-34.40|-7.80|0|null|0|null|85|null|301.25|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|28.1|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3XUOM-AT|ICOADS-302-M3XUOM|0|2016-04-12 19:00:00|2|8|-34.40|-7.60|0|null|0|null|85|null|301.55|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|28.4|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3Y1SS-AT|ICOADS-302-M3Y1SS|0|2016-04-12 20:00:00|2|8|-34.40|-7.40|0|null|0|null|85|null|301.65|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|28.5|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3Y8N3-AT|ICOADS-302-M3Y8N3|0|2016-04-12 21:00:00|2|8|-34.40|-7.20|0|null|0|null|85|null|301.55|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|28.4|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-M3YF72-AT|ICOADS-302-M3YF72|0|2016-04-12 22:00:00|2|8|-34.40|-7.00|0|null|0|null|85|null|301.55|2|null|5|null|0|null|16|null|null|null|null|null|3|0|null|null|5|3|null|60|null|28.4|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-114-992-2016-4
ICOADS-302-ZNIGM8-AT|ICOADS-302-ZNIGM8|0|2016-04-12 23:00:00|2|8|-34.40|-6.80|0|null|0|null|85|null|301.55|2|null|5|null|0|null|1|null|null|null|null|null|3|0|null|null|5|3|null|60|null|28.4|1|null|3|null|2|0|0|0|ICOADS-3-0-2T-172-798-2016-4
